onset	duration	RT	Trial_type	Response	SSD
426.3924	0.5171	510	Go	correct	n/a
435.383	0.517	632	Go	correct	n/a
439.8866	0.5171	781	Go	correct	n/a
443.8898	0.5171	0	Stop	succesful_stop	400
446.4085	0.5171	575	Go	correct	n/a
451.3958	0.5171	611	Stop	Failed_stop	450
454.8986	0.5171	679	Stop	Failed_stop	500
458.4181	0.5171	0	Stop	succesful_stop	550
463.9059	0.517	519	Go	correct	n/a
466.9083	0.5171	577	Stop	Failed_stop	600
470.4278	0.5171	774	Go	correct	n/a
475.4151	0.5171	777	Go	correct	n/a
479.4183	0.5171	749	Go	correct	n/a
482.9211	0.5171	641	Go	correct	n/a
487.9252	0.517	613	Go	Incorrect	n/a
491.428	0.5171	512	Go	correct	n/a
495.9316	0.5171	735	Stop	Failed_stop	650
498.4503	0.5171	1037	Go	correct	n/a
506.9404	0.5171	844	Go	correct	n/a
514.4631	0.5171	682	Go	correct	n/a
518.4664	0.517	563	Go	Incorrect	n/a
523.4537	0.5171	749	Go	correct	n/a
526.9565	0.5171	618	Go	correct	n/a
530.476	0.5171	938	Go	correct	n/a
534.9629	0.5171	731	Go	correct	n/a
539.4666	0.517	662	Stop	Failed_stop	700
543.4698	0.5171	948	Go	correct	n/a
547.473	0.5171	819	Stop	Failed_stop	700
551.4762	0.5171	0	Stop	succesful_stop	650
554.4953	0.5171	1237	Go	Incorrect	n/a
559.4826	0.5171	819	Stop	Failed_stop	650
563.4858	0.5171	1367	Go	correct	n/a
571.4923	0.5171	912	Go	correct	n/a
575.4955	0.5171	0	Stop	succesful_stop	600
579.9991	0.5171	0	Stop	succesful_stop	600
584.0023	0.5171	1080	Go	correct	n/a
586.521	0.5171	1070	Go	correct	n/a
591.5084	0.517	1088	Go	correct	n/a
595.5116	0.5171	846	Go	correct	n/a
599.5148	0.5171	1071	Go	correct	n/a
604.0184	0.5171	1074	Go	Incorrect	n/a
608.0216	0.5171	941	Go	correct	n/a
612.0248	0.5171	975	Go	correct	n/a
618.5467	0.5171	844	Go	Incorrect	n/a
624.0345	0.5171	865	Go	Incorrect	n/a
626.5532	0.517	0	Stop	succesful_stop	650
631.0401	0.5171	0	Stop	succesful_stop	700
634.5596	0.5171	1223	Go	correct	n/a
639.5469	0.5171	0	Stop	succesful_stop	750
643.0497	0.5171	0	Stop	succesful_stop	800
651.0562	0.5171	0	Stop	succesful_stop	850
655.5598	0.5171	0	Stop	succesful_stop	900
658.5789	0.5171	1312	Go	Incorrect	n/a
