onset	duration	RT	Trial_type	Response	SSD
501.4178	0.5171	755	Go	correct	n/a
504.4369	0.5171	761	Go	correct	n/a
508.4401	0.5171	0	Stop	succesful_stop	550
512.4433	0.5171	1041	Go	correct	n/a
517.4306	0.5171	831	Go	correct	n/a
525.437	0.5171	806	Go	correct	n/a
529.9406	0.5171	678	Go	correct	n/a
532.943	0.5171	1143	Go	correct	n/a
536.9462	0.5171	0	Stop	succesful_stop	500
540.4657	0.5171	576	Stop	Failed_stop	500
545.453	0.5171	836	Go	correct	n/a
548.4721	0.5171	605	Go	correct	n/a
552.9591	0.517	603	Go	correct	n/a
556.9623	0.517	598	Stop	Failed_stop	450
561.9663	0.517	803	Go	correct	n/a
568.9719	0.517	0	Stop	succesful_stop	400
573.9759	0.517	767	Go	correct	n/a
577.9791	0.517	1005	Go	correct	n/a
581.4819	0.5171	0	Stop	succesful_stop	350
584.501	0.517	0	Stop	succesful_stop	350
588.5042	0.517	924	Go	Incorrect	n/a
593.4915	0.5171	986	Stop	Failed_stop	400
596.9943	0.5171	1089	Go	correct	n/a
600.5138	0.517	817	Go	correct	n/a
606.0015	0.5171	722	Go	correct	n/a
612.5234	0.5171	0	Stop	succesful_stop	400
618.0111	0.5171	628	Go	correct	n/a
624.533	0.5171	679	Go	correct	n/a
634.0239	0.5171	838	Go	correct	n/a
642.0303	0.5171	773	Go	correct	n/a
645.0327	0.5171	726	Go	correct	n/a
649.5363	0.5171	783	Go	correct	n/a
654.0399	0.5171	0	Stop	succesful_stop	450
658.0431	0.5171	0	Stop	succesful_stop	500
