onset	duration	RT	Trial_type	Response	SSD
290.8079	0.5171	0	Stop	succesful_stop	100
294.3274	0.5171	0	Stop	succesful_stop	150
298.8144	0.5171	472	Go	correct	n/a
303.3181	0.517	445	Stop	Failed_stop	200
306.8209	0.5171	0	Stop	succesful_stop	250
311.3246	0.5171	686	Go	Incorrect	n/a
315.8283	0.517	496	Go	correct	n/a
318.8307	0.5171	587	Go	Incorrect	n/a
323.3344	0.5171	493	Stop	Failed_stop	300
326.8372	0.5171	504	Go	correct	n/a
331.3409	0.5171	435	Stop	Failed_stop	350
335.8446	0.517	571	Go	correct	n/a
339.3474	0.5171	303	Go	correct	n/a
343.8511	0.5171	425	Go	correct	n/a
346.8535	0.5171	621	Go	correct	n/a
351.8576	0.5171	467	Go	correct	n/a
355.3605	0.5171	580	Go	correct	n/a
359.8641	0.5171	470	Go	correct	n/a
362.8666	0.5171	478	Go	correct	n/a
366.8698	0.5171	483	Stop	Failed_stop	400
370.3894	0.5171	540	Stop	Failed_stop	400
378.8796	0.5171	508	Stop	Failed_stop	350
383.3833	0.5171	485	Go	Incorrect	n/a
386.8862	0.517	530	Go	correct	n/a
390.8894	0.5171	530	Go	correct	n/a
395.8935	0.5171	0	Stop	succesful_stop	300
399.8968	0.517	669	Go	Incorrect	n/a
402.4155	0.5171	389	Go	Incorrect	n/a
406.9025	0.5171	382	Stop	Failed_stop	250
411.4061	0.5171	506	Go	correct	n/a
415.9098	0.5171	358	Stop	Failed_stop	200
418.9123	0.517	391	Go	Incorrect	n/a
422.9155	0.5171	0	Stop	succesful_stop	150
431.9229	0.517	956	Go	Incorrect	n/a
434.9253	0.5171	554	Go	correct	n/a
439.429	0.5171	0	Stop	succesful_stop	100
447.9359	0.5171	542	Go	correct	n/a
451.9392	0.5171	0	Stop	succesful_stop	50
455.9424	0.5171	394	Go	Incorrect	n/a
459.4453	0.5171	787	Go	correct	n/a
462.4644	0.5171	306	Go	correct	n/a
471.4551	0.5171	431	Go	Incorrect	n/a
474.4742	0.5171	0	Stop	succesful_stop	50
482.4807	0.5171	512	Go	Incorrect	n/a
486.484	0.5171	656	Go	correct	n/a
491.4714	0.5171	458	Stop	Failed_stop	100
495.9751	0.517	524	Go	correct	n/a
503.4812	0.5171	464	Stop	Failed_stop	100
506.984	0.5171	0	Stop	succesful_stop	50
510.5036	0.517	559	Go	Incorrect	n/a
515.491	0.517	491	Go	correct	n/a
518.9938	0.5171	514	Go	correct	n/a
523.9979	0.5171	373	Go	correct	n/a
528.0012	0.517	493	Go	correct	n/a
530.5199	0.5171	0	Stop	succesful_stop	50
535.5073	0.5171	0	Stop	succesful_stop	100
539.5105	0.5171	521	Go	correct	n/a
544.0142	0.5171	707	Go	correct	n/a
546.5329	0.5171	572	Go	Incorrect	n/a
551.0199	0.5171	515	Go	Incorrect	n/a
556.024	0.5171	0	Stop	succesful_stop	150
560.0272	0.5171	0	Stop	succesful_stop	200
564.0305	0.5171	511	Stop	Failed_stop	250
567.5334	0.517	0	Stop	succesful_stop	300
570.5525	0.5171	527	Go	correct	n/a
576.0403	0.5171	564	Go	correct	n/a
582.5623	0.5171	503	Go	Incorrect	n/a
592.0533	0.5171	503	Go	correct	n/a
594.5721	0.5171	595	Go	correct	n/a
599.5595	0.517	630	Go	Incorrect	n/a
603.5627	0.5171	556	Go	correct	n/a
608.0664	0.5171	528	Go	Incorrect	n/a
615.5725	0.5171	615	Go	correct	n/a
624.0794	0.5171	503	Go	Incorrect	n/a
628.0827	0.5171	0	Stop	succesful_stop	350
635.0884	0.5171	534	Go	correct	n/a
638.6079	0.5171	508	Stop	Failed_stop	400
647.0982	0.5171	488	Stop	Failed_stop	450
652.1023	0.5171	544	Stop	Failed_stop	500
655.6051	0.5171	669	Stop	Failed_stop	550
659.6084	0.5171	515	Go	correct	n/a
