onset	duration	RT	Trial_type	Response	SSD
321.7751	0.5171	608	Stop	Failed_stop	1600
324.7775	0.5171	1946	Go	correct	n/a
329.7815	0.5171	1986	Go	correct	n/a
332.7839	0.5171	0	Stop	succesful_stop	1550
337.788	0.517	1854	Go	correct	n/a
341.7912	0.5171	1837	Go	correct	n/a
349.2972	0.5171	2103	Go	correct	n/a
353.8008	0.5171	1651	Go	correct	n/a
357.804	0.5171	1873	Go	correct	n/a
361.8072	0.5171	2494	Go	correct	n/a
364.8097	0.517	2309	Go	correct	n/a
368.8129	0.5171	2114	Go	correct	n/a
372.8161	0.5171	0	Stop	succesful_stop	1550
377.3197	0.5171	1620	Go	correct	n/a
380.3388	0.5171	1777	Stop	Failed_stop	1600
384.8257	0.5171	1994	Stop	Failed_stop	1600
389.3294	0.517	2771	Go	correct	n/a
393.3326	0.517	1949	Go	correct	n/a
397.3358	0.5171	2026	Go	correct	n/a
401.339	0.5171	2340	Go	correct	n/a
404.8418	0.5171	2534	Go	correct	n/a
409.3454	0.5171	2273	Go	correct	n/a
413.3486	0.5171	0	Stop	succesful_stop	1550
417.8523	0.517	2365	Go	correct	n/a
421.8555	0.5171	2333	Go	correct	n/a
424.8579	0.5171	2034	Go	correct	n/a
429.3615	0.5171	2306	Go	correct	n/a
433.3647	0.5171	2542	Go	correct	n/a
437.3679	0.5171	2486	Go	correct	n/a
440.387	0.5171	2208	Go	correct	n/a
444.874	0.517	0	Stop	succesful_stop	1550
449.878	0.5171	1839	Go	correct	n/a
453.8812	0.5171	0	Stop	succesful_stop	1600
456.8836	0.5171	0	Stop	succesful_stop	1650
461.8876	0.5171	2067	Go	correct	n/a
468.4095	0.5171	2913	Go	correct	n/a
472.4127	0.5171	2290	Go	correct	n/a
477.9005	0.5171	2033	Go	correct	n/a
480.9029	0.5171	2069	Go	correct	n/a
484.9061	0.5171	2752	Go	correct	n/a
488.9093	0.5171	2747	Go	correct	n/a
493.9133	0.5171	0	Go	omission	n/a
498.4336	0.5171	1701	Go	correct	n/a
502.9206	0.5171	1940	Go	correct	n/a
507.4242	0.5171	2230	Go	correct	n/a
510.927	0.5171	2176	Go	Incorrect	n/a
515.931	0.5171	0	Stop	succesful_stop	1700
518.9334	0.5171	1034	Go	correct	n/a
523.4371	0.517	1934	Go	correct	n/a
527.9407	0.5171	1979	Go	correct	n/a
531.4435	0.5171	2491	Go	correct	n/a
539.4499	0.5171	1953	Stop	Failed_stop	1750
546.9559	0.5171	2152	Go	correct	n/a
550.9592	0.517	1932	Go	correct	n/a
555.9632	0.5171	2150	Go	correct	n/a
559.9664	0.5171	1995	Go	correct	n/a
567.9728	0.5171	2295	Go	correct	n/a
570.9752	0.5171	1906	Go	correct	n/a
574.9784	0.5171	0	Stop	succesful_stop	1800
579.9825	0.5171	0	Stop	succesful_stop	1850
582.9849	0.5171	1776	Go	correct	n/a
586.9881	0.5171	2334	Go	correct	n/a
591.4917	0.5171	0	Stop	succesful_stop	1900
594.9945	0.5171	3008	Go	correct	n/a
598.9977	0.5171	0	Stop	succesful_stop	1950
608.005	0.5171	1834	Stop	Failed_stop	2000
610.5237	0.517	2040	Go	correct	n/a
616.0114	0.5171	2364	Go	correct	n/a
619.0138	0.5171	2176	Go	correct	n/a
624.0178	0.5171	0	Stop	succesful_stop	2050
628.021	0.5171	2174	Stop	Failed_stop	2100
634.543	0.517	2107	Stop	Failed_stop	2150
640.0307	0.5171	1980	Go	correct	n/a
644.0339	0.5171	0	Stop	succesful_stop	2200
646.5526	0.5171	2161	Go	correct	n/a
650.5558	0.5171	0	Stop	succesful_stop	2250
655.5432	0.517	2326	Go	correct	n/a
659.5464	0.5171	2116	Go	correct	n/a
