onset	duration	RT	Trial_type	Response	SSD
274.2741	0.5171	872	Go	correct	n/a
278.7611	0.5171	725	Go	correct	n/a
283.7652	0.5171	810	Go	correct	n/a
287.2681	0.5171	860	Go	correct	n/a
290.2872	0.5171	723	Go	correct	n/a
295.775	0.5171	761	Stop	Failed_stop	550
299.2779	0.5171	575	Stop	Failed_stop	600
303.7816	0.5171	732	Stop	Failed_stop	650
306.784	0.5171	862	Go	correct	n/a
315.291	0.5171	668	Stop	Failed_stop	700
319.7947	0.5171	745	Stop	Failed_stop	750
322.3134	0.5171	1272	Stop	Failed_stop	800
326.3167	0.5171	849	Go	correct	n/a
330.32	0.517	0	Stop	succesful_stop	800
338.3265	0.5171	1129	Go	correct	n/a
343.8143	0.5171	1280	Go	correct	n/a
346.333	0.5171	849	Stop	Failed_stop	850
350.3363	0.5171	1216	Go	correct	n/a
358.3429	0.517	0	Stop	succesful_stop	850
363.8307	0.5171	0	Stop	succesful_stop	900
367.8339	0.5171	1239	Go	correct	n/a
371.8372	0.5171	1357	Go	correct	n/a
374.3559	0.5171	1164	Go	correct	n/a
379.3434	0.517	1190	Go	correct	n/a
383.3466	0.5171	1200	Go	correct	n/a
387.3499	0.5171	1201	Go	correct	n/a
390.8528	0.517	931	Go	correct	n/a
394.3723	0.5171	943	Go	correct	n/a
399.8601	0.5171	992	Go	correct	n/a
403.363	0.5171	1011	Stop	Failed_stop	950
407.3663	0.517	1145	Go	correct	n/a
410.3854	0.5171	1106	Go	correct	n/a
415.3728	0.5171	1102	Go	correct	n/a
418.3919	0.5171	1104	Go	correct	n/a
422.3952	0.5171	1105	Go	correct	n/a
426.3985	0.5171	740	Go	correct	n/a
431.3859	0.5171	582	Stop	Failed_stop	1000
434.8888	0.517	909	Go	correct	n/a
439.3924	0.5171	734	Stop	Failed_stop	1000
442.4116	0.5171	908	Go	correct	n/a
447.399	0.5171	658	Go	correct	n/a
451.4023	0.517	880	Go	correct	n/a
455.9059	0.5171	900	Go	correct	n/a
459.9092	0.5171	895	Go	correct	n/a
463.9125	0.5171	967	Stop	Failed_stop	950
467.4153	0.5171	0	Stop	succesful_stop	900
471.919	0.5171	1441	Go	correct	n/a
474.4377	0.5171	783	Stop	Failed_stop	850
478.9247	0.5171	637	Go	correct	n/a
483.4284	0.5171	485	Stop	Failed_stop	800
487.4317	0.5171	592	Stop	Failed_stop	750
491.435	0.5171	786	Go	correct	n/a
495.9387	0.517	463	Go	correct	n/a
499.4415	0.5171	765	Go	correct	n/a
502.9444	0.5171	850	Go	correct	n/a
510.4672	0.5171	945	Go	correct	n/a
514.9542	0.5171	0	Stop	succesful_stop	700
519.4579	0.5171	1139	Go	correct	n/a
523.9616	0.517	839	Go	correct	n/a
531.9681	0.5171	0	Stop	succesful_stop	650
534.9706	0.517	1122	Go	correct	n/a
539.9746	0.5171	0	Stop	succesful_stop	600
542.9771	0.5171	891	Go	correct	n/a
547.9812	0.5171	0	Stop	succesful_stop	550
551.4841	0.517	1087	Go	correct	n/a
554.9869	0.5171	1684	Go	correct	n/a
558.9902	0.5171	0	Stop	succesful_stop	550
563.4939	0.5171	1219	Go	correct	n/a
566.513	0.5171	1244	Go	correct	n/a
572.0008	0.5171	0	Stop	succesful_stop	600
575.0033	0.5171	0	Stop	succesful_stop	650
579.0066	0.517	0	Stop	succesful_stop	700
584.0106	0.5171	1094	Go	correct	n/a
588.0139	0.5171	1139	Go	correct	n/a
594.5359	0.5171	1118	Go	correct	n/a
600.0237	0.5171	950	Go	correct	n/a
602.5425	0.517	877	Stop	Failed_stop	750
606.5457	0.5171	0	Stop	succesful_stop	800
611.5331	0.5171	1152	Go	correct	n/a
615.036	0.5171	0	Stop	succesful_stop	850
622.5588	0.5171	1273	Go	correct	n/a
626.5621	0.5171	0	Stop	succesful_stop	900
631.5495	0.5171	1049	Go	correct	n/a
636.0532	0.5171	1098	Go	correct	n/a
639.556	0.5171	1445	Go	correct	n/a
643.0589	0.5171	1323	Go	correct	n/a
651.0654	0.5171	1116	Stop	Failed_stop	950
655.0687	0.5171	1119	Stop	Failed_stop	1000
658.5883	0.5171	0	Stop	succesful_stop	1050
