onset	duration	RT	Trial_type	Response	SSD
263.7484	0.5171	630	Go	correct	n/a
267.7516	0.5171	626	Go	correct	n/a
271.7549	0.5171	630	Go	correct	n/a
274.2736	0.5171	729	Go	correct	n/a
279.7614	0.5171	593	Go	correct	n/a
282.7639	0.5171	752	Go	correct	n/a
287.7679	0.5171	606	Go	correct	n/a
291.2708	0.5171	690	Go	correct	n/a
294.7737	0.517	588	Go	correct	n/a
299.2773	0.5171	746	Go	correct	n/a
303.2806	0.5171	577	Go	correct	n/a
306.2997	0.5171	756	Go	correct	n/a
311.2871	0.5171	508	Go	correct	n/a
314.79	0.5171	707	Go	correct	n/a
318.3095	0.5171	707	Stop	Failed_stop	700
323.7973	0.5171	517	Stop	Failed_stop	700
327.3002	0.5171	520	Go	Incorrect	n/a
331.3034	0.5171	559	Go	correct	n/a
334.8063	0.5171	632	Go	correct	n/a
339.31	0.517	469	Stop	Failed_stop	650
343.8136	0.5171	559	Go	correct	n/a
346.3324	0.517	567	Stop	Failed_stop	600
355.323	0.5171	666	Go	correct	n/a
359.3263	0.5171	470	Go	correct	n/a
363.3295	0.5171	573	Go	correct	n/a
367.8332	0.5171	600	Stop	Failed_stop	550
371.3361	0.5171	533	Stop	Failed_stop	500
375.3393	0.5171	0	Stop	succesful_stop	450
379.843	0.5171	0	Stop	succesful_stop	400
382.8455	0.517	772	Go	correct	n/a
386.8487	0.5171	521	Go	correct	n/a
390.3682	0.5171	455	Go	correct	n/a
394.8552	0.5171	644	Go	correct	n/a
398.3748	0.5171	411	Go	correct	n/a
402.378	0.5171	437	Stop	Failed_stop	350
407.8658	0.5171	536	Go	correct	n/a
410.8683	0.5171	782	Go	correct	n/a
414.8716	0.517	458	Go	correct	n/a
419.8756	0.5171	0	Stop	succesful_stop	300
423.8789	0.5171	440	Stop	Failed_stop	250
427.3817	0.5171	285	Go	correct	n/a
431.385	0.5171	366	Stop	Failed_stop	200
434.8879	0.5171	0	Stop	succesful_stop	150
438.8911	0.5171	540	Go	correct	n/a
443.8952	0.5171	0	Stop	succesful_stop	100
446.4139	0.5171	0	Stop	succesful_stop	50
450.4172	0.5171	534	Go	correct	n/a
455.905	0.5171	800	Stop	Failed_stop	50
463.9115	0.5171	723	Go	correct	n/a
467.9148	0.5171	606	Go	correct	n/a
470.9172	0.5171	0	Stop	succesful_stop	50
479.9246	0.5171	501	Go	correct	n/a
483.9278	0.5171	0	Stop	succesful_stop	50
487.4307	0.5171	601	Go	correct	n/a
491.9344	0.5171	589	Go	correct	n/a
498.4564	0.517	0	Stop	succesful_stop	50
503.9442	0.517	0	Stop	succesful_stop	50
507.9474	0.5171	0	Stop	succesful_stop	100
511.9507	0.5171	72	Go	Incorrect	n/a
515.4535	0.5171	0	Stop	succesful_stop	150
523.4601	0.5171	561	Stop	Failed_stop	200
527.9637	0.5171	0	Stop	succesful_stop	250
530.4825	0.517	0	Stop	succesful_stop	300
539.9735	0.5171	533	Stop	Failed_stop	350
543.9768	0.5171	602	Stop	Failed_stop	400
546.4955	0.5171	859	Go	correct	n/a
551.4829	0.5171	518	Stop	Failed_stop	450
555.4862	0.5171	599	Go	correct	n/a
562.9923	0.5171	642	Go	correct	n/a
567.9964	0.5171	570	Go	correct	n/a
570.9988	0.5171	706	Stop	Failed_stop	500
574.5183	0.5171	624	Go	correct	n/a
583.509	0.5171	628	Stop	Failed_stop	500
587.5123	0.5171	427	Go	correct	n/a
591.0151	0.5171	580	Go	correct	n/a
595.5188	0.5171	590	Go	correct	n/a
599.0217	0.517	497	Go	correct	n/a
602.5412	0.5171	324	Go	correct	n/a
607.0282	0.5171	495	Stop	Failed_stop	450
611.0314	0.5171	609	Go	correct	n/a
615.5351	0.5171	844	Go	correct	n/a
618.5542	0.5171	805	Stop	Failed_stop	400
627.5449	0.5171	0	Stop	succesful_stop	350
630.564	0.5171	468	Stop	Failed_stop	300
635.051	0.5171	511	Go	correct	n/a
640.0551	0.5171	585	Go	correct	n/a
644.0584	0.517	579	Go	correct	n/a
647.0608	0.5171	510	Go	correct	n/a
650.5803	0.5171	953	Go	correct	n/a
656.0682	0.517	516	Go	correct	n/a
658.5869	0.5171	544	Go	correct	n/a
