onset	duration	RT	Trial_type	Response	SSD
385.8654	0.5171	0	Stop	succesful_stop	50
388.3841	0.5171	0	Go	omission	n/a
394.8727	0.5171	875	Go	correct	n/a
399.3763	0.5171	617	Go	correct	n/a
403.88	0.517	0	Stop	succesful_stop	50
406.8824	0.5171	589	Go	correct	n/a
410.8856	0.5171	485	Go	correct	n/a
415.8897	0.5171	547	Go	correct	n/a
419.3925	0.5171	669	Go	correct	n/a
422.4116	0.5171	873	Go	correct	n/a
427.399	0.5171	0	Stop	succesful_stop	100
430.9018	0.5171	0	Stop	succesful_stop	150
435.4055	0.517	647	Go	correct	n/a
439.9091	0.5171	747	Go	correct	n/a
447.4152	0.5171	721	Stop	Failed_stop	200
451.4184	0.5171	486	Go	correct	n/a
455.9221	0.517	531	Go	correct	n/a
458.4408	0.5171	747	Go	correct	n/a
463.4281	0.5171	0	Stop	succesful_stop	250
466.931	0.5171	827	Go	correct	n/a
471.935	0.5171	896	Stop	Failed_stop	300
474.9374	0.5171	971	Go	correct	n/a
479.4411	0.5171	965	Go	correct	n/a
482.9439	0.5171	711	Go	correct	n/a
486.4634	0.5171	663	Go	correct	n/a
490.9504	0.5171	627	Go	correct	n/a
495.9544	0.5171	0	Stop	succesful_stop	350
498.9569	0.5171	675	Go	correct	n/a
503.9609	0.5171	766	Go	correct	n/a
507.9642	0.5171	1653	Go	Incorrect	n/a
510.9666	0.5171	749	Go	correct	n/a
514.4861	0.5171	995	Go	correct	n/a
519.4735	0.5171	1445	Go	correct	n/a
523.4767	0.5171	1133	Go	Incorrect	n/a
526.9796	0.517	691	Go	correct	n/a
530.9828	0.5171	566	Go	correct	n/a
535.9868	0.5171	995	Go	correct	n/a
539.4897	0.5171	836	Go	correct	n/a
543.9933	0.5171	510	Go	correct	n/a
547.4962	0.517	636	Stop	Failed_stop	400
551.9998	0.5171	0	Stop	succesful_stop	450
555.5026	0.5171	604	Stop	Failed_stop	500
564.0095	0.5171	886	Go	correct	n/a
567.5123	0.5171	647	Stop	Failed_stop	550
570.5315	0.517	633	Go	correct	n/a
576.0192	0.5171	660	Stop	Failed_stop	600
583.0249	0.5171	1506	Stop	Failed_stop	600
590.5476	0.5171	1092	Go	Incorrect	n/a
595.535	0.5171	611	Go	correct	n/a
599.0379	0.517	618	Go	correct	n/a
604.0419	0.5171	717	Go	correct	n/a
606.5606	0.5171	681	Stop	Failed_stop	550
610.5638	0.5171	877	Go	correct	n/a
615.0508	0.5171	1008	Go	correct	n/a
620.0549	0.517	659	Go	correct	n/a
628.0613	0.5171	888	Stop	Failed_stop	500
632.0646	0.5171	595	Go	correct	n/a
635.067	0.5171	710	Stop	Failed_stop	450
638.5865	0.5171	714	Go	correct	n/a
648.0775	0.5171	533	Stop	Failed_stop	400
650.5962	0.5171	579	Stop	Failed_stop	350
655.0832	0.5171	0	Stop	succesful_stop	300
659.0864	0.5171	1263	Go	correct	n/a
