onset	duration	RT	Trial_type	Response	SSD
317.771	0.517	877	Go	correct	n/a
320.2896	0.5171	931	Go	correct	n/a
325.7774	0.517	900	Go	correct	n/a
329.7806	0.517	919	Go	correct	n/a
333.2834	0.517	858	Stop	Failed_stop	850
336.3024	0.5171	0	Stop	succesful_stop	900
341.2898	0.5171	855	Go	correct	n/a
345.7934	0.5171	833	Go	correct	n/a
348.7958	0.5171	921	Stop	Failed_stop	950
353.2994	0.5171	755	Stop	Failed_stop	1000
356.3185	0.517	1390	Go	correct	n/a
365.8094	0.5171	802	Go	correct	n/a
368.3281	0.5171	1084	Go	correct	n/a
373.3154	0.5171	879	Go	correct	n/a
377.819	0.5171	662	Go	correct	n/a
381.3218	0.5171	1051	Go	correct	n/a
385.8254	0.5171	1008	Stop	Failed_stop	1000
388.3441	0.5171	964	Go	correct	n/a
396.3505	0.5171	846	Go	correct	n/a
400.3537	0.5171	873	Stop	Failed_stop	950
404.8406	0.5171	1005	Go	correct	n/a
409.3442	0.5171	885	Go	correct	n/a
412.3633	0.5171	847	Go	correct	n/a
416.8502	0.5171	963	Go	correct	n/a
420.3697	0.5171	1092	Go	correct	n/a
424.8566	0.5171	1063	Stop	Failed_stop	900
429.3602	0.5171	964	Go	correct	n/a
432.863	0.5171	615	Stop	Failed_stop	850
436.8662	0.5171	547	Go	Incorrect	n/a
440.8694	0.5171	357	Stop	Failed_stop	800
445.8735	0.517	654	Go	correct	n/a
449.3763	0.517	515	Stop	Failed_stop	750
452.3953	0.5171	536	Go	correct	n/a
457.3827	0.517	527	Stop	Failed_stop	700
460.4017	0.5171	922	Go	correct	n/a
465.3891	0.517	947	Go	correct	n/a
469.3923	0.5171	784	Go	correct	n/a
473.3955	0.5171	862	Go	correct	n/a
476.8983	0.5171	0	Stop	succesful_stop	650
481.9023	0.5171	647	Go	correct	n/a
484.421	0.517	911	Go	correct	n/a
488.9079	0.5171	810	Go	correct	n/a
493.4115	0.5171	860	Go	correct	n/a
497.9151	0.5171	0	Stop	succesful_stop	600
501.4179	0.5171	0	Stop	succesful_stop	550
504.9207	0.5171	0	Stop	succesful_stop	500
509.4243	0.5171	465	Go	correct	n/a
512.4434	0.5171	734	Go	Incorrect	n/a
517.9311	0.5171	621	Go	correct	n/a
525.4371	0.5171	0	Stop	succesful_stop	450
528.4562	0.5171	0	Stop	succesful_stop	400
533.4435	0.5171	800	Go	correct	n/a
536.9463	0.5171	0	Stop	succesful_stop	350
540.9495	0.5171	0	Stop	succesful_stop	350
544.469	0.5171	0	Stop	succesful_stop	400
549.4563	0.5171	706	Go	correct	n/a
553.9599	0.5171	586	Go	correct	n/a
561.4659	0.5171	766	Go	correct	n/a
564.485	0.5171	618	Go	correct	n/a
568.4882	0.5171	899	Go	correct	n/a
572.9751	0.5171	643	Go	correct	n/a
580.9816	0.517	867	Go	correct	n/a
584.501	0.5171	0	Stop	succesful_stop	450
588.5042	0.5171	689	Stop	Failed_stop	500
593.4916	0.517	698	Go	correct	n/a
597.4948	0.517	629	Go	correct	n/a
600.5138	0.5171	672	Go	correct	n/a
606.0016	0.5171	569	Stop	Failed_stop	550
609.5044	0.5171	763	Go	correct	n/a
612.5235	0.517	0	Stop	succesful_stop	600
617.5108	0.5171	773	Go	correct	n/a
625.5172	0.5171	797	Go	correct	n/a
628.5363	0.5171	793	Go	correct	n/a
633.5236	0.5171	725	Go	Incorrect	n/a
638.0272	0.5171	640	Go	correct	n/a
641.53	0.5171	680	Stop	Failed_stop	650
644.5491	0.5171	966	Go	correct	n/a
649.036	0.5171	883	Go	correct	n/a
652.5555	0.5171	538	Go	correct	n/a
657.5428	0.5171	675	Go	correct	n/a
