onset	duration	RT	Trial_type	Response	SSD
240.7433	0.5171	855	Go	correct	n/a
245.247	0.517	725	Go	correct	n/a
253.7538	0.5171	561	Go	correct	n/a
256.7562	0.5171	994	Stop	Failed_stop	200
261.2598	0.5171	0	Stop	succesful_stop	150
265.7634	0.5171	645	Go	correct	n/a
268.2821	0.5171	581	Go	correct	n/a
273.2695	0.517	663	Go	correct	n/a
276.2886	0.517	726	Stop	Failed_stop	100
284.295	0.5171	597	Go	correct	n/a
288.7819	0.5171	547	Go	correct	n/a
292.7851	0.5171	572	Go	correct	n/a
296.7884	0.517	692	Go	correct	n/a
301.7924	0.5171	607	Go	Incorrect	n/a
304.3111	0.517	0	Stop	succesful_stop	50
308.3143	0.5171	870	Go	correct	n/a
312.3175	0.5171	485	Go	correct	n/a
316.8044	0.5171	561	Stop	Failed_stop	50
321.8084	0.5171	993	Go	correct	n/a
329.3145	0.5171	592	Stop	Failed_stop	50
332.8173	0.5171	732	Go	correct	n/a
337.3209	0.5171	652	Go	correct	n/a
341.8245	0.5171	659	Go	correct	n/a
349.831	0.517	640	Go	correct	n/a
353.8342	0.5171	494	Go	correct	n/a
357.337	0.5171	0	Stop	succesful_stop	50
360.8398	0.5171	1248	Stop	Failed_stop	50
364.3593	0.5171	825	Go	correct	n/a
369.3466	0.5171	545	Go	correct	n/a
373.3498	0.5171	0	Stop	succesful_stop	50
376.8527	0.517	815	Go	correct	n/a
380.8559	0.5171	668	Go	correct	n/a
384.8591	0.5171	749	Go	Incorrect	n/a
389.3627	0.5171	697	Go	correct	n/a
393.8663	0.5171	0	Stop	succesful_stop	50
397.8695	0.5171	678	Go	correct	n/a
401.8728	0.517	649	Go	correct	n/a
404.3914	0.5171	0	Stop	succesful_stop	50
413.8824	0.5171	725	Stop	Failed_stop	50
417.8856	0.5171	0	Stop	succesful_stop	50
420.888	0.5171	1375	Go	correct	n/a
425.892	0.5171	0	Stop	succesful_stop	50
428.4107	0.5171	1498	Go	correct	n/a
433.8985	0.5171	0	Stop	succesful_stop	100
437.4013	0.5171	829	Go	correct	n/a
441.9049	0.5171	641	Go	correct	n/a
445.4077	0.5171	799	Go	correct	n/a
448.4268	0.5171	0	Stop	succesful_stop	150
453.9145	0.5171	0	Stop	succesful_stop	200
456.4332	0.5171	810	Go	correct	n/a
464.4397	0.517	738	Go	correct	n/a
469.9274	0.5171	991	Go	correct	n/a
473.4302	0.5171	938	Go	Incorrect	n/a
476.933	0.5171	701	Go	Incorrect	n/a
480.4525	0.5171	635	Stop	Failed_stop	250
484.9395	0.517	923	Go	correct	n/a
489.9435	0.5171	0	Stop	succesful_stop	300
492.9459	0.5171	621	Stop	Failed_stop	350
497.4495	0.5171	755	Go	correct	n/a
500.4686	0.5171	967	Go	Incorrect	n/a
504.9555	0.5171	498	Go	correct	n/a
509.4592	0.517	752	Go	correct	n/a
513.4624	0.517	0	Stop	succesful_stop	400
517.966	0.5171	1134	Go	correct	n/a
520.4847	0.5171	2820	Go	correct	n/a
524.9716	0.5171	572	Go	correct	n/a
529.9756	0.5171	835	Go	correct	n/a
533.4784	0.5171	733	Go	correct	n/a
537.9821	0.517	564	Go	correct	n/a
541.9853	0.5171	647	Go	correct	n/a
544.9877	0.5171	581	Go	correct	n/a
548.9909	0.5171	650	Go	correct	n/a
553.9949	0.5171	639	Go	correct	n/a
557.9981	0.5171	566	Go	correct	n/a
561.0005	0.5171	408	Go	correct	n/a
565.5042	0.517	1051	Go	correct	n/a
569.007	0.5171	0	Stop	succesful_stop	450
573.0102	0.5171	653	Go	correct	n/a
577.5138	0.5171	764	Go	correct	n/a
580.5329	0.5171	1188	Go	correct	n/a
590.0239	0.517	612	Go	correct	n/a
593.5267	0.5171	555	Stop	Failed_stop	500
597.5299	0.5171	760	Stop	Failed_stop	550
601.0327	0.5171	807	Stop	Failed_stop	600
605.0359	0.5171	0	Stop	succesful_stop	650
609.5395	0.5171	0	Stop	succesful_stop	700
614.0431	0.5171	749	Stop	Failed_stop	750
620.565	0.5171	0	Stop	succesful_stop	800
625.052	0.5171	1323	Go	correct	n/a
629.5556	0.5171	1150	Go	correct	n/a
633.5588	0.5171	601	Go	correct	n/a
638.0624	0.5171	614	Go	correct	n/a
641.5652	0.5171	964	Go	Incorrect	n/a
645.5685	0.517	785	Go	correct	n/a
649.0713	0.5171	0	Go	omission	n/a
656.0769	0.5171	532	Go	correct	n/a
659.0793	0.5171	634	Go	correct	n/a
663.5829	0.5171	830	Stop	Failed_stop	850
