onset	duration	RT	Trial_type	Response	SSD
532.9995	0.5171	530	Go	correct	n/a
542.0068	0.5171	550	Stop	Failed_stop	50
545.5097	0.5171	0	Stop	succesful_stop	50
549.0125	0.5171	454	Go	correct	n/a
552.532	0.5171	601	Go	correct	n/a
557.019	0.5171	570	Go	correct	n/a
561.5227	0.5171	451	Go	correct	n/a
569.0288	0.5171	1244	Go	correct	n/a
572.5483	0.5171	0	Stop	succesful_stop	50
577.5357	0.5171	0	Stop	succesful_stop	100
582.0393	0.5171	589	Go	Incorrect	n/a
590.0458	0.5171	615	Go	correct	n/a
592.5646	0.517	504	Go	correct	n/a
598.0523	0.5171	511	Stop	Failed_stop	150
601.5552	0.5171	524	Go	Incorrect	n/a
605.5584	0.5171	540	Go	correct	n/a
609.5617	0.5171	420	Go	correct	n/a
614.0653	0.5171	0	Stop	succesful_stop	200
617.0678	0.5171	485	Stop	Failed_stop	250
625.5747	0.5171	711	Go	correct	n/a
628.5938	0.5171	640	Go	correct	n/a
633.0808	0.5171	525	Go	correct	n/a
637.084	0.5171	464	Go	correct	n/a
645.5909	0.5171	517	Go	correct	n/a
648.6101	0.517	496	Go	correct	n/a
653.097	0.5171	618	Go	correct	n/a
657.6007	0.5171	542	Go	correct	n/a
