onset	duration	RT	Trial_type	Response	SSD
381.8412	0.5171	1055	Go	correct	n/a
385.8444	0.5171	1009	Go	correct	n/a
392.85	0.5171	1233	Go	Incorrect	n/a
397.3537	0.5171	1332	Go	correct	n/a
401.3569	0.5171	1082	Go	correct	n/a
405.8605	0.5171	1017	Go	correct	n/a
409.8638	0.517	919	Go	correct	n/a
412.8662	0.5171	1174	Go	correct	n/a
416.8694	0.5171	1182	Stop	Failed_stop	1100
425.3763	0.517	1029	Go	correct	n/a
429.8799	0.5171	1352	Go	correct	n/a
432.3986	0.5171	1788	Go	correct	n/a
437.8863	0.5171	910	Stop	Failed_stop	1150
445.8928	0.5171	1344	Stop	Failed_stop	1200
449.3956	0.5171	0	Stop	succesful_stop	1250
453.3988	0.5171	0	Stop	succesful_stop	1300
456.4179	0.5171	1433	Go	correct	n/a
461.9057	0.5171	1452	Stop	Failed_stop	1350
464.9081	0.5171	1829	Go	correct	n/a
469.4118	0.517	1489	Go	correct	n/a
472.9146	0.5171	1530	Go	correct	n/a
477.9186	0.5171	1576	Go	correct	n/a
481.4214	0.5171	1613	Go	correct	n/a
485.4247	0.517	1501	Stop	Failed_stop	1400
489.4279	0.5171	1717	Go	correct	n/a
493.9315	0.5171	1501	Go	correct	n/a
497.9347	0.5171	1482	Stop	Failed_stop	1450
500.9372	0.517	1493	Stop	Failed_stop	1500
505.9412	0.5171	1745	Stop	Failed_stop	1550
508.4599	0.5171	2443	Go	correct	n/a
513.4472	0.5171	1732	Go	correct	n/a
516.9501	0.517	0	Stop	succesful_stop	1600
520.9533	0.5171	2135	Go	correct	n/a
525.4569	0.5171	0	Stop	succesful_stop	1650
529.4601	0.5171	0	Stop	succesful_stop	1700
532.963	0.5171	1873	Go	correct	n/a
536.4825	0.5171	1770	Stop	Failed_stop	1750
545.9735	0.517	2177	Go	correct	n/a
549.4763	0.5171	1856	Stop	Failed_stop	1800
556.9823	0.5171	1972	Stop	Failed_stop	1850
560.9856	0.517	2419	Go	correct	n/a
564.5051	0.517	2067	Stop	Failed_stop	1900
568.992	0.5171	2421	Go	correct	n/a
572.5115	0.5171	2024	Stop	Failed_stop	1950
576.9985	0.517	0	Stop	succesful_stop	2000
580.518	0.517	0	Stop	succesful_stop	2050
585.0049	0.5171	2035	Go	correct	n/a
589.5085	0.5171	2407	Go	correct	n/a
593.0114	0.5171	2142	Stop	Failed_stop	2100
597.0146	0.5171	2622	Go	correct	n/a
600.5341	0.5171	0	Stop	succesful_stop	2150
605.5215	0.517	2697	Go	correct	n/a
609.5247	0.5171	2703	Go	correct	n/a
612.5438	0.5171	1077	Go	correct	n/a
622.0348	0.517	1865	Stop	Failed_stop	2200
626.038	0.5171	959	Go	correct	n/a
633.0436	0.5171	2043	Go	correct	n/a
637.0469	0.517	2707	Go	correct	n/a
641.5505	0.5171	983	Stop	Failed_stop	2250
646.0541	0.5171	0	Stop	succesful_stop	2300
654.0606	0.5171	0	Stop	succesful_stop	2350
657.063	0.5171	2488	Go	correct	n/a
