onset	duration	RT	Trial_type	Response	SSD
365.3436	0.5171	571	Go	correct	n/a
368.8464	0.5171	588	Go	correct	n/a
373.35	0.5171	561	Go	correct	n/a
376.3691	0.5171	1168	Stop	Failed_stop	500
380.3723	0.5171	1374	Go	correct	n/a
384.3755	0.5171	856	Go	correct	n/a
389.3629	0.5171	615	Stop	Failed_stop	550
393.8665	0.5171	612	Stop	Failed_stop	600
396.3852	0.5171	620	Stop	Failed_stop	600
405.8762	0.517	1224	Go	correct	n/a
409.379	0.517	745	Go	correct	n/a
413.3822	0.5171	779	Stop	Failed_stop	550
416.4013	0.5171	616	Go	correct	n/a
421.889	0.5171	685	Go	correct	n/a
424.8914	0.5171	599	Go	correct	n/a
428.4109	0.5171	690	Stop	Failed_stop	500
436.4174	0.517	581	Go	correct	n/a
440.9043	0.5171	520	Go	correct	n/a
445.9083	0.5171	689	Go	correct	n/a
448.427	0.5171	609	Go	correct	n/a
452.4302	0.5171	0	Stop	succesful_stop	450
457.918	0.5171	675	Go	correct	n/a
461.4208	0.5171	0	Stop	succesful_stop	400
464.4399	0.5171	811	Go	correct	n/a
468.4431	0.5171	0	Stop	succesful_stop	350
473.4304	0.5171	781	Go	correct	n/a
477.4336	0.5171	827	Go	correct	n/a
484.456	0.517	0	Stop	succesful_stop	350
489.9437	0.5171	536	Go	correct	n/a
492.9461	0.5171	590	Go	correct	n/a
497.9501	0.5171	757	Go	correct	n/a
500.9526	0.517	0	Stop	succesful_stop	400
505.4562	0.5171	849	Stop	Failed_stop	450
509.9598	0.5171	681	Stop	Failed_stop	500
512.4785	0.5171	796	Go	correct	n/a
516.4817	0.5171	685	Go	correct	n/a
521.9694	0.5171	1243	Go	Incorrect	n/a
525.9727	0.517	613	Go	correct	n/a
532.9783	0.5171	594	Go	correct	n/a
537.4819	0.5171	527	Go	correct	n/a
540.501	0.5171	740	Go	correct	n/a
549.992	0.517	608	Go	correct	n/a
557.498	0.5171	525	Stop	Failed_stop	500
562.0016	0.5171	602	Go	correct	n/a
565.004	0.5171	620	Stop	Failed_stop	450
570.008	0.5171	0	Stop	succesful_stop	400
573.0105	0.517	818	Go	correct	n/a
578.0145	0.5171	960	Go	correct	n/a
581.0169	0.5171	0	Stop	succesful_stop	350
585.5205	0.5171	724	Go	correct	n/a
590.0241	0.5171	0	Stop	succesful_stop	350
593.0265	0.5171	0	Stop	succesful_stop	400
601.5334	0.5171	576	Stop	Failed_stop	450
605.0362	0.5171	0	Stop	succesful_stop	500
609.5398	0.5171	0	Stop	succesful_stop	550
612.5589	0.5171	865	Stop	Failed_stop	600
617.0458	0.5171	739	Go	correct	n/a
622.0499	0.517	586	Go	correct	n/a
626.0531	0.5171	750	Go	correct	n/a
629.5559	0.5171	666	Go	correct	n/a
633.0587	0.5171	0	Stop	succesful_stop	650
637.0619	0.5171	717	Stop	Failed_stop	700
641.0651	0.5171	851	Go	correct	n/a
646.0692	0.517	860	Stop	Failed_stop	750
650.0724	0.5171	940	Go	correct	n/a
652.5911	0.5171	935	Go	correct	n/a
658.0788	0.5171	744	Go	correct	n/a
