onset	duration	RT	Trial_type	Response	SSD
498.4548	0.5171	465	Go	correct	n/a
503.4421	0.5171	536	Go	correct	n/a
507.4454	0.5171	0	Stop	succesful_stop	50
511.4486	0.5171	620	Go	correct	n/a
515.4519	0.5171	582	Stop	Failed_stop	50
519.9556	0.517	0	Stop	succesful_stop	50
527.4617	0.517	557	Stop	Failed_stop	50
530.9645	0.5171	489	Go	correct	n/a
535.9686	0.517	484	Stop	Failed_stop	50
539.4714	0.5171	534	Go	correct	n/a
543.9751	0.517	449	Stop	Failed_stop	50
546.4938	0.5171	683	Go	correct	n/a
550.9807	0.5171	561	Go	correct	n/a
555.4844	0.5171	505	Stop	Failed_stop	50
559.4877	0.517	563	Stop	Failed_stop	50
563.9913	0.5171	0	Stop	succesful_stop	50
566.51	0.5171	527	Go	correct	n/a
575.5007	0.517	523	Go	correct	n/a
579.5039	0.5171	499	Go	correct	n/a
584.0076	0.5171	401	Go	correct	n/a
587.01	0.5171	484	Go	correct	n/a
590.5295	0.5171	468	Stop	Failed_stop	50
598.536	0.5171	469	Go	correct	n/a
602.5393	0.5171	0	Stop	succesful_stop	50
612.0303	0.5171	489	Go	correct	n/a
619.036	0.5171	561	Go	correct	n/a
624.0401	0.5171	657	Go	correct	n/a
628.0433	0.5171	453	Go	correct	n/a
632.0466	0.5171	477	Go	correct	n/a
640.0531	0.5171	526	Stop	Failed_stop	50
644.0563	0.5171	582	Go	correct	n/a
648.0596	0.5171	476	Stop	Failed_stop	50
651.062	0.5171	606	Stop	Failed_stop	50
655.5657	0.5171	445	Go	correct	n/a
