onset	duration	RT	Trial_type	Response	SSD
197.2123	0.5171	0	Stop	succesful_stop	550
200.2314	0.5171	944	Go	correct	n/a
204.7184	0.5171	1000	Stop	Failed_stop	600
208.7216	0.5171	991	Go	correct	n/a
212.2412	0.517	689	Stop	Failed_stop	650
217.7289	0.5171	809	Go	correct	n/a
220.7314	0.517	953	Go	correct	n/a
225.235	0.5171	631	Go	correct	n/a
228.2541	0.5171	724	Stop	Failed_stop	700
233.7419	0.5171	840	Go	correct	n/a
237.7451	0.5171	654	Stop	Failed_stop	750
241.248	0.517	732	Stop	Failed_stop	800
244.7508	0.5171	0	Stop	succesful_stop	800
249.7548	0.5171	1829	Go	correct	n/a
252.7573	0.517	1068	Go	correct	n/a
257.2609	0.5171	1107	Go	correct	n/a
260.28	0.5171	0	Stop	succesful_stop	850
268.2865	0.5171	1131	Go	correct	n/a
273.2739	0.517	1301	Go	correct	n/a
277.7775	0.5171	0	Stop	succesful_stop	900
285.2836	0.5171	1485	Go	correct	n/a
289.7872	0.5171	1035	Go	correct	n/a
293.29	0.5171	830	Stop	Failed_stop	950
296.7929	0.5171	786	Go	correct	n/a
301.2965	0.5171	1041	Go	correct	n/a
304.3156	0.5171	1152	Go	correct	n/a
308.8026	0.5171	1580	Go	correct	n/a
312.8058	0.5171	1084	Go	correct	n/a
317.8099	0.5171	1097	Go	correct	n/a
321.3127	0.5171	950	Stop	Failed_stop	1000
325.8164	0.517	0	Stop	succesful_stop	1050
329.3192	0.5171	0	Stop	succesful_stop	1100
333.8228	0.5171	1214	Go	correct	n/a
336.8253	0.5171	1132	Go	correct	n/a
340.8285	0.5171	930	Go	correct	n/a
345.8326	0.517	1375	Go	correct	n/a
349.3354	0.5171	0	Stop	succesful_stop	1150
353.3386	0.5171	1198	Go	correct	n/a
356.3577	0.5171	1838	Go	correct	n/a
361.3451	0.5171	1042	Stop	Failed_stop	1200
365.3483	0.5171	0	Stop	succesful_stop	1250
369.3516	0.5171	836	Go	correct	n/a
377.8585	0.517	768	Go	correct	n/a
380.3772	0.517	894	Go	correct	n/a
384.8641	0.5171	696	Stop	Failed_stop	1300
388.8674	0.517	767	Go	correct	n/a
393.371	0.5171	582	Go	correct	n/a
397.3742	0.5171	680	Go	correct	n/a
400.8771	0.5171	610	Go	correct	n/a
405.8811	0.5171	1530	Go	correct	n/a
412.8868	0.5171	1103	Go	correct	n/a
417.3904	0.5171	1675	Go	correct	n/a
420.4095	0.5171	1250	Go	correct	n/a
424.8965	0.5171	1342	Go	correct	n/a
428.8997	0.5171	972	Stop	Failed_stop	1350
433.9038	0.5171	658	Stop	Failed_stop	1400
437.907	0.5171	631	Stop	Failed_stop	1450
444.9127	0.5171	1032	Stop	Failed_stop	1450
448.9159	0.5171	1135	Stop	Failed_stop	1400
453.92	0.5171	1218	Stop	Failed_stop	1350
457.9232	0.5171	0	Stop	succesful_stop	1300
461.4261	0.517	0	Stop	succesful_stop	1250
464.9289	0.5171	1663	Go	correct	n/a
469.9329	0.5171	1316	Go	correct	n/a
473.9362	0.5171	924	Go	correct	n/a
477.9394	0.5171	959	Go	correct	n/a
481.4422	0.5171	752	Stop	Failed_stop	1200
484.9451	0.5171	1441	Go	correct	n/a
488.9483	0.5171	805	Go	correct	n/a
493.9524	0.5171	628	Stop	Failed_stop	1150
497.9556	0.5171	997	Stop	Failed_stop	1100
501.4584	0.5171	1477	Go	correct	n/a
505.9621	0.5171	1050	Go	correct	n/a
509.9653	0.5171	1397	Go	correct	n/a
512.484	0.5171	794	Stop	Failed_stop	1050
516.4873	0.517	875	Stop	Failed_stop	1000
521.4746	0.5171	1267	Go	correct	n/a
524.4937	0.5171	1176	Go	correct	n/a
533.9847	0.5171	799	Go	correct	n/a
536.5035	0.517	930	Stop	Failed_stop	950
541.9912	0.5171	1103	Go	correct	n/a
544.9937	0.517	923	Go	correct	n/a
549.9977	0.5171	857	Go	correct	n/a
552.5164	0.5171	758	Go	correct	n/a
557.0034	0.5171	1127	Go	correct	n/a
562.0074	0.5171	928	Go	correct	n/a
570.0139	0.5171	923	Stop	Failed_stop	900
573.5167	0.5171	0	Stop	succesful_stop	850
581.5232	0.5171	1872	Go	correct	n/a
584.5423	0.5171	941	Go	correct	n/a
589.5297	0.5171	1089	Go	correct	n/a
592.5488	0.5171	1546	Go	correct	n/a
597.5362	0.517	934	Go	correct	n/a
601.5394	0.5171	1273	Go	correct	n/a
606.043	0.5171	0	Stop	succesful_stop	800
609.5459	0.5171	0	Stop	succesful_stop	750
618.0527	0.5171	0	Stop	succesful_stop	700
620.5714	0.5171	1601	Go	correct	n/a
626.0592	0.5171	1284	Go	correct	n/a
629.0616	0.5171	0	Stop	succesful_stop	650
632.5812	0.517	0	Stop	succesful_stop	600
640.5876	0.5171	920	Go	correct	n/a
645.0746	0.5171	850	Go	correct	n/a
649.5782	0.5171	1206	Go	correct	n/a
653.5815	0.5171	0	Stop	succesful_stop	550
656.6006	0.5171	1561	Go	correct	n/a
660.6038	0.5171	940	Go	correct	n/a
