onset	duration	RT	Trial_type	Response	SSD
300.2903	0.5171	1533	Go	correct	n/a
305.778	0.5171	794	Go	correct	n/a
313.7844	0.5171	598	Go	correct	n/a
320.3063	0.5171	1176	Stop	Failed_stop	1450
324.3095	0.5171	1899	Go	correct	n/a
328.7964	0.5171	1103	Go	correct	n/a
332.7996	0.5171	1183	Stop	Failed_stop	1500
336.8028	0.5171	1614	Go	correct	n/a
340.3223	0.5171	875	Go	correct	n/a
344.3255	0.5171	693	Go	correct	n/a
353.316	0.5171	1015	Go	correct	n/a
356.8189	0.517	819	Go	correct	n/a
365.3257	0.517	1247	Stop	Failed_stop	1550
369.3289	0.517	1302	Go	correct	n/a
372.3479	0.5171	1577	Go	correct	n/a
377.8357	0.517	1118	Go	correct	n/a
381.8389	0.517	1076	Stop	Failed_stop	1600
384.3575	0.5171	1642	Go	correct	n/a
388.3608	0.517	1327	Stop	Failed_stop	1650
393.3481	0.5171	1021	Stop	Failed_stop	1700
396.3672	0.517	1164	Go	correct	n/a
400.3704	0.517	839	Go	correct	n/a
408.3768	0.517	1009	Stop	Failed_stop	1700
413.3641	0.5171	1367	Go	correct	n/a
417.3673	0.5171	1124	Stop	Failed_stop	1650
420.3864	0.5171	1226	Go	correct	n/a
424.3896	0.5171	932	Go	correct	n/a
429.8773	0.5171	644	Go	correct	n/a
432.396	0.5171	612	Go	correct	n/a
437.3833	0.5171	953	Stop	Failed_stop	1600
441.8869	0.5171	1073	Stop	Failed_stop	1550
445.3897	0.5171	800	Go	correct	n/a
449.8933	0.5171	808	Go	correct	n/a
452.412	0.5171	920	Go	correct	n/a
456.4152	0.5171	1226	Go	correct	n/a
461.4025	0.5171	987	Stop	Failed_stop	1500
464.9053	0.5171	1329	Go	correct	n/a
468.4248	0.5171	1156	Stop	Failed_stop	1450
473.9125	0.5171	784	Go	correct	n/a
476.4312	0.5171	815	Go	correct	n/a
481.4185	0.5171	947	Stop	Failed_stop	1400
484.9213	0.5171	737	Go	correct	n/a
488.4408	0.5171	788	Go	correct	n/a
493.9285	0.5171	672	Go	correct	n/a
501.9349	0.5171	715	Stop	Failed_stop	1350
505.9382	0.517	1070	Stop	Failed_stop	1300
509.9414	0.517	886	Go	correct	n/a
512.46	0.5171	1176	Go	correct	n/a
516.4632	0.5171	1099	Go	correct	n/a
521.4506	0.517	1009	Go	correct	n/a
525.4538	0.517	1209	Go	correct	n/a
532.476	0.5171	685	Go	correct	n/a
537.9638	0.5171	743	Go	correct	n/a
540.9662	0.5171	1226	Stop	Failed_stop	1250
544.4857	0.517	0	Stop	succesful_stop	1200
548.4889	0.517	1617	Go	correct	n/a
552.9758	0.5171	1303	Stop	Failed_stop	1150
556.4953	0.517	0	Stop	succesful_stop	1100
560.4985	0.5171	1408	Go	correct	n/a
565.4858	0.5171	1560	Go	correct	n/a
568.9886	0.5171	1453	Go	correct	n/a
572.9918	0.5171	0	Stop	succesful_stop	1050
576.995	0.5171	881	Stop	Failed_stop	1000
581.999	0.5171	1451	Go	correct	n/a
584.5177	0.5171	1326	Go	correct	n/a
589.505	0.5171	1191	Go	correct	n/a
592.5241	0.5171	1452	Go	correct	n/a
598.0118	0.5171	538	Go	correct	n/a
601.0142	0.5171	1068	Stop	Failed_stop	950
604.5337	0.5171	944	Go	correct	n/a
609.0206	0.5171	1281	Go	correct	n/a
613.5242	0.5171	1537	Go	correct	n/a
616.5433	0.5171	0	Stop	succesful_stop	900
622.031	0.5171	939	Go	correct	n/a
630.0374	0.5171	994	Go	correct	n/a
633.5402	0.5171	948	Go	correct	n/a
636.5593	0.5171	1092	Go	correct	n/a
642.047	0.5171	702	Stop	Failed_stop	850
645.0494	0.5171	1014	Go	correct	n/a
652.5721	0.5171	833	Go	correct	n/a
657.5595	0.517	812	Stop	Failed_stop	800
